BOWLING_ODIs_Mat,BOWLING_ODIs_Balls,BOWLING_ODIs_Runs,BOWLING_ODIs_Wkts,BOWLING_ODIs_Ave,BOWLING_ODIs_Econ,BOWLING_ODIs_SR,BOWLING_ODIs_4w,BOWLING_ODIs_5w,BATTING_ODIs_Mat,BATTING_ODIs_NO,BATTING_ODIs_Runs,BATTING_ODIs_HS,BATTING_ODIs_Ave,BATTING_ODIs_BF,BATTING_ODIs_SR,BATTING_ODIs_100,BATTING_ODIs_50,BATTING_ODIs_4s,BATTING_ODIs_6s,BATTING_ODIs_Ct,BATTING_ODIs_St,Playing role,NAME,COUNTRY,ID
1.0,60,57,2,28.5,5.7,30,0,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,Bowler,Shane Harwood,Australia,5605
73.0,3279,2577,85,30.31,4.71,38.5,4,0,73.0,11,715,48*,17.87,811,88.16,0,0,65,8,17.0,0.0,Allrounder,Ian Harvey,Australia,5597
21.0,1031,832,44,18.9,4.84,23.4,0,3,21.0,7,48,21,8,48,100,0,0,3,1,6.0,0.0,Bowler,Ryan Harris,Australia,5779
17.0,-,-,-,-,-,-,-,-,17.0,1,566,117,37.73,578,97.92,1,4,39,6,8.0,0.0,Top-order batsman,Peter Handscomb,Australia,334337
126.0,-,-,-,-,-,-,-,-,126.0,16,3122,110,31.53,3706,84.24,2,16,296,71,170.0,11.0,Wicketkeeper batsman,Brad Haddin,Australia,5560
26.0,-,-,-,-,-,-,-,-,26.0,4,811,100,40.55,1031,78.66,1,6,87,2,9.0,0.0,Wicketkeeper batsman,Beth Mooney,Australia,381258
76.0,2797,2014,52,38.73,4.32,53.7,0,0,76.0,12,1211,89,23.28,1747,69.31,0,10,74,18,21.0,0.0,Top-order batsman,Tom Moody,Australia,6628
3.0,156,39,6,6.5,1.5,26,1,0,3.0,0,27,26,13.5,27,100,0,0,1,1,4.0,0.0,Bowler,Sophie Molineux,Australia,944373
25.0,1146,997,22,45.31,5.21,52,0,0,25.0,0,224,35,13.17,250,89.6,0,0,17,6,8.0,0.0,Allrounder,Brendon Julian,Australia,6056
59.0,2760,1919,87,22.05,4.17,31.7,4,2,59.0,10,457,39,17.57,542,84.31,0,0,33,5,17.0,0.0,Bowler,Jess Jonassen,Australia,374936
2.0,120,131,3,43.66,6.55,40,0,0,2.0,0,1,1,0.5,4,25,0,0,0,0,0.0,0.0,Bowler,Joe Mennie,Australia,439288
153.0,7489,6038,239,25.26,4.83,31.3,9,3,153.0,32,951,73*,16.11,987,96.35,0,2,81,23,35.0,0.0,Bowler,Mitchell Johnson,Australia,6033
96.0,2254,2112,48,44,5.62,46.9,2,0,96.0,9,2442,102,31.71,2029,120.35,1,16,243,78,58.0,0.0,Batting allrounder,Glenn Maxwell,Australia,325026
6.0,-,-,-,-,-,-,-,-,6.0,0,125,94,20.83,176,71.02,0,1,16,1,3.0,0.0,Opening batsman,Phil Jaques,Australia,6060
59.0,2808,2004,57,35.15,4.28,49.2,0,0,59.0,13,619,54,16.72,911,67.94,0,1,23,3,23.0,0.0,Allrounder,Greg Matthews,Australia,6525
208.0,794,704,12,58.66,5.31,66.1,0,0,208.0,51,5346,144*,40.8,6877,77.73,5,37,441,22,69.0,0.0,Top-order batsman,Damien Martyn,Australia,6513
8.0,425,331,7,47.28,4.67,60.7,0,0,8.0,1,13,7,13,23,56.52,0,0,0,0,2.0,0.0,Bowler,Jason Krejza,Australia,6235
67.0,-,-,-,-,-,-,-,-,67.0,3,2656,151,42.15,3248,81.77,7,14,237,35,18.0,0.0,Top-order batsman,Shaun Marsh,Australia,6683
53.0,1700,1564,44,35.54,5.52,38.6,1,1,53.0,9,1428,102*,35.7,1534,93.08,1,11,120,37,25.0,0.0,Allrounder,Mitchell Marsh,Australia,272450
4.0,-,-,-,-,-,-,-,-,4.0,0,7,7,7,6,116.66,0,0,0,0,5.0,0.0,Wicketkeeper batsman,Graham Manou,Australia,6480
21.0,1182,942,22,42.81,4.78,53.7,1,0,21.0,8,69,30,23,73,94.52,0,0,7,2,4.0,0.0,Bowler,Nathan Lyon,Australia,272279
4.0,-,-,-,-,-,-,-,-,4.0,0,75,44,18.75,89,84.26,0,0,5,3,3.0,0.0,Batsman,Chris Lynn,Australia,326637
26.0,-,-,-,-,-,-,-,-,26.0,3,438,95,25.76,673,65.08,0,1,40,7,18.0,0.0,Opening batsman,Jimmy Maher,Australia,6462
12.0,516,331,7,47.28,3.84,73.7,0,0,12.0,1,47,42,47,60,78.33,0,0,0,0,8.0,0.0,Bowler,Delissa Kimmince,Australia,263473
27.0,-,-,-,-,-,-,-,-,27.0,2,990,104,41.25,1186,83.47,2,7,96,12,8.0,0.0,Top-order batsman,Usman Khawaja,Australia,215155
45.0,-,-,-,-,-,-,-,-,45.0,5,1324,107*,35.78,1926,68.74,1,9,138,4,13.0,0.0,Batsman,Simon Katich,Australia,6128
43.0,2225,1674,67,24.98,4.51,33.2,1,2,43.0,9,74,28*,18.5,89,83.14,0,0,6,1,13.0,0.0,Bowler,Michael Kasprowicz,Australia,6126
7.0,341,391,7,55.85,6.87,48.7,0,0,7.0,1,4,4*,-,4,100,0,0,0,0,1.0,0.0,Bowler,Mick Lewis,Australia,6291
117.0,1793,1445,52,27.78,4.83,34.4,1,0,117.0,22,3078,119,38.96,3784,81.34,4,17,227,14,26.0,0.0,Top-order batsman,Darren Lehmann,Australia,6285
45.0,1706,1245,48,25.93,4.37,35.5,1,1,45.0,8,477,47,17.66,500,95.4,0,0,31,7,23.0,0.0,Allrounder,Shane Lee,Australia,6282
59.0,2965,2364,97,24.37,4.78,30.5,4,2,59.0,10,190,30,9.04,337,56.37,0,0,15,2,7.0,0.0,Bowler,Clint McKay,Australia,6903
221.0,11185,8877,380,23.36,4.76,29.4,14,9,221.0,44,1176,59,17.81,1407,83.58,0,3,69,35,54.0,0.0,Bowler,Brett Lee,Australia,6278
250.0,12970,8391,381,22.02,3.88,34,9,7,250.0,38,115,11,3.83,236,48.72,0,0,7,0,37.0,0.0,Bowler,Glenn McGrath,Australia,6565
3.0,180,105,6,17.5,3.5,30,1,0,3.0,1,1,1,1,3,33.33,0,0,0,0,2.0,0.0,Bowler,Stuart MacGill,Australia,6441
54.0,807,635,12,52.91,4.72,67.2,0,0,54.0,5,1237,110,26.89,1643,75.28,1,7,72,8,12.0,0.0,Top-order batsman,Stuart Law,Australia,6274
5.0,224,219,4,54.75,5.86,56,0,0,5.0,1,1,1*,-,9,11.11,0,0,0,0,2.0,0.0,Bowler,Ben Laughlin,Australia,315623
72.0,132,114,1,114,5.18,132,0,0,72.0,8,3273,152*,51.14,3454,94.75,12,11,421,26,40.0,0.0,Top-order batsman,Meg Lanning,Australia,329336
8.0,-,-,-,-,-,-,-,-,8.0,2,160,36,32,180,88.88,0,0,13,4,2.0,1.0,Opening batsman,Justin Langer,Australia,6256
2.0,18,16,0,-,5.33,-,0,0,2.0,0,6,5,3,19,31.57,0,0,0,0,1.0,0.0,Middle-order batsman,Marcus North,Australia,6943
1.0,54,46,1,46,5.11,54,0,0,1.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0,Allrounder,Ashley Noffke,Australia,6938
2.0,100,120,2,60,7.2,50,0,0,2.0,0,8,6,4,16,50,0,0,0,0,0.0,0.0,Bowling allrounder,Michael Neser,Australia,376169
1.0,42,20,1,20,2.85,42,0,0,1.0,0,1,1,1,2,50,0,0,0,0,0.0,0.0,Bowler,Dirk Nannes,Australia,6981
375.0,150,104,3,34.66,4.16,50,0,0,375.0,39,13704,164,42.03,17046,80.39,30,82,1231,162,160.0,0.0,Top-order batsman,Ricky Ponting,Australia,7133
103.0,4798,3502,134,26.13,4.37,35.8,1,2,103.0,28,2748,107*,51.84,3580,76.75,1,26,224,24,34.0,0.0,Allrounder,Ellyse Perry,Australia,275487
15.0,727,681,16,42.56,5.62,45.4,1,0,15.0,4,42,13,10.5,80,52.5,0,0,2,0,3.0,0.0,Bowler,James Pattinson,Australia,272465
2.0,96,93,1,93,5.81,96,0,0,2.0,-,-,-,-,-,-,-,-,-,-,1.0,0.0,Bowler,Joel Paris,Australia,501012
35.0,-,-,-,-,-,-,-,-,35.0,3,890,111,27.81,1257,70.8,1,5,96,6,51.0,4.0,Wicketkeeper batsman,Tim Paine,Australia,7252
198.0,5935,4955,133,37.25,5,44.6,2,1,198.0,33,5088,156,39.75,5504,92.44,6,30,449,103,82.0,0.0,Allrounder,Andrew Symonds,Australia,7702
12.0,366,306,3,102,5.01,122,0,0,12.0,1,197,52,19.7,272,72.42,0,1,19,5,5.0,0.0,Middle-order batsman,Michael Swart,Australia,308794
29.0,1078,1101,24,45.87,6.12,44.9,0,0,29.0,6,947,146*,43.04,1004,94.32,1,6,74,36,9.0,0.0,Middle-order batsman,Marcus Stoinis,Australia,325012
75.0,3761,3109,145,21.44,4.95,25.9,9,5,75.0,16,280,52*,12.72,313,89.45,0,1,23,7,19.0,0.0,Bowler,Mitchell Starc,Australia,311592
7.0,354,324,7,46.28,5.49,50.5,0,0,7.0,2,4,2,1.33,28,14.28,0,0,0,0,1.0,0.0,Bowler,Billy Stanlake,Australia,533042
18.0,935,854,27,31.62,5.48,34.6,0,1,18.0,3,45,19,9,53,84.9,0,0,2,3,4.0,0.0,Bowler,Kane Richardson,Australia,272262
11.0,618,616,22,28,5.98,28,1,0,11.0,2,68,29,13.6,84,80.95,0,0,4,0,4.0,0.0,Bowler,Jhye Richardson,Australia,774223
108.0,1046,931,27,34.48,5.34,38.7,0,0,108.0,12,3431,164,41.84,3973,86.35,8,19,289,31,62.0,0.0,Middle-order batsman,Steven Smith,Australia,267192
92.0,4732,3096,106,29.2,3.92,44.6,5,0,92.0,21,503,58,13.97,709,70.94,0,1,26,1,25.0,0.0,Bowler,Paul Reiffel,Australia,7326
61.0,3250,2203,63,34.96,4.06,51.5,0,1,61.0,8,49,10,3.76,117,41.88,0,0,2,0,6.0,0.0,Bowler,Bruce Reid,Australia,7319
20.0,901,743,17,43.7,4.94,53,0,0,20.0,3,31,10*,10.33,30,103.33,0,0,2,0,1.0,0.0,Bowler,Peter Siddle,Australia,7898
4.0,42,59,0,-,8.42,-,0,0,4.0,1,83,47*,27.66,99,83.83,0,0,7,1,1.0,0.0,Opening batsman,D'Arcy Short,Australia,308798
51.0,2424,1778,75,23.7,4.4,32.3,4,0,51.0,6,97,18,6.92,152,63.81,0,0,10,0,16.0,0.0,Bowler,Megan Schutt,Australia,420314
2.0,120,107,3,35.66,5.35,40,0,0,2.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0,Bowler,Gurinder Sandhu,Australia,499660
30.0,1500,937,39,24.02,3.74,38.4,0,1,30.0,5,27,9*,9,40,67.5,0,0,0,0,8.0,0.0,Bowler,Emma Sampson,Australia,53609
7.0,387,392,12,32.66,6.07,32.2,0,1,7.0,3,57,19,14.25,48,118.75,0,0,5,2,1.0,0.0,Bowler,Andrew Tye,Australia,459508
3.0,-,-,-,-,-,-,-,-,3.0,1,125,84*,62.5,86,145.34,0,1,8,8,1.0,0.0,Middle-order batsman,Ashton Turner,Australia,500268
4.0,240,255,7,36.42,6.37,34.2,0,0,4.0,2,23,23*,23,37,62.16,0,0,2,1,1.0,0.0,Bowler,Chris Tremain,Australia,553800
35.0,1688,1461,62,23.56,5.19,27.2,2,0,35.0,5,25,11,12.5,29,86.2,0,0,3,1,8.0,0.0,Bowler,Shaun Tait,Australia,8076
3.0,158,171,1,171,6.49,158,0,0,3.0,1,6,6*,-,4,150,0,0,1,0,1.0,0.0,Bowler,Daniel Worrall,Australia,557298
25.0,1203,814,35,23.25,4.05,34.3,1,2,25.0,4,27,13*,13.5,46,58.69,0,0,2,0,4.0,0.0,Bowler,Brad Williams,Australia,8231
31.0,301,276,6,46,5.5,50.1,0,0,31.0,9,870,112*,45.78,998,87.17,1,4,61,10,7.0,0.0,Top-order batsman,Adam Voges,Australia,8119
1.0,54,49,1,49,5.44,54,0,0,1.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0,Bowler,Tayla Vlaeminck,Australia,1071711
34.0,252,250,7,35.71,5.95,36,0,0,34.0,2,603,75,21.53,771,78.21,0,3,75,6,16.0,0.0,Middle-order batsman,Elyse Villani,Australia,275442
91.0,331,351,12,29.25,6.36,27.5,0,0,91.0,16,2072,105,33.96,2586,80.12,2,11,145,45,37.0,0.0,Middle-order batsman,Cameron White,Australia,8291
4.0,126,85,8,10.62,4.04,15.7,0,1,4.0,0,4,2,2,6,66.66,0,0,0,0,0.0,0.0,Bowler,Timm van der Gugten,Australia,333782
1.0,24,22,0,-,5.5,-,0,0,1.0,-,-,-,-,-,-,-,-,-,-,1.0,0.0,Bowler,Belinda Vakarewa,Australia,944417
12.0,588,477,15,31.8,4.86,39.2,0,0,12.0,2,16,11,3.2,26,61.53,0,0,0,0,3.0,0.0,Bowler,Amanda-Jade Wellington,Australia,381305
325.0,8883,6761,195,34.67,4.56,45.5,3,0,325.0,58,7569,120*,32.9,9971,75.91,3,45,530,68,111.0,0.0,Middle-order batsman,Steve Waugh,Australia,8192
190.0,6466,5342,168,31.79,4.95,38.4,3,0,190.0,27,5757,185*,40.54,6365,90.44,9,33,570,131,64.0,0.0,Allrounder,Shane Watson,Australia,8180
106.0,6,8,0,-,8,-,0,0,106.0,4,4343,179,43.43,4498,96.55,14,17,454,70,49.0,0.0,Opening batsman,David Warner,Australia,219889
194.0,10642,7541,293,25.73,4.25,36.3,12,1,194.0,29,1018,55,13.05,1413,72.04,0,1,60,13,80.0,0.0,Bowler,Shane Warne,Australia,8166
6.0,258,203,6,33.83,4.72,43,0,0,6.0,0,10,10,10,25,40,0,0,0,0,2.0,0.0,Bowler,Georgia Wareham,Australia,946057
94.0,-,-,-,-,-,-,-,-,94.0,11,1777,100*,25.75,2164,82.11,1,10,122,32,108.0,9.0,Wicketkeeper batsman,Matthew Wade,Australia,230193
295.0,-,-,-,-,-,-,-,-,295.0,57,4686,147*,28.57,5528,84.76,1,26,356,83,403.0,22.0,Wicketkeeper batsman,Mark Boucher,South Africa,44111
78.0,3823,2916,72,40.5,4.57,53,1,0,78.0,18,609,46,19.03,710,85.77,0,0,56,3,36.0,0.0,Allrounder,Johan Botha,South Africa,44149
115.0,4541,3415,96,35.57,4.51,47.3,2,1,115.0,18,1414,129,26.67,1594,88.7,2,4,135,13,33.0,0.0,Bowler,Nicky Boje,South Africa,44091
2.0,6,8,0,-,8,-,0,0,2.0,0,83,51,41.5,132,62.87,0,1,9,1,1.0,0.0,Opening batsman,Gulam Bodi,South Africa,44089
174.0,-,-,-,-,-,-,-,-,174.0,12,7910,159,49.74,8865,89.22,27,37,806,53,83.0,0.0,Top-order batsman,Hashim Amla,South Africa,43906
59.0,748,719,14,51.35,5.76,53.4,0,0,59.0,14,1074,70,30.68,1097,97.9,0,6,79,25,27.0,0.0,Batting allrounder,Farhaan Behardien,South Africa,44410
24.0,1109,815,29,28.1,4.4,38.2,0,0,24.0,5,66,33*,16.5,124,53.22,0,0,5,0,7.0,0.0,Bowler,Paul Adams,South Africa,43919
2.0,-,-,-,-,-,-,-,-,2.0,0,161,113,80.5,170,94.7,1,0,18,1,1.0,0.0,Middle-order batsman,Temba Bavuma,South Africa,372116
28.0,1303,1051,34,30.91,4.83,38.3,2,0,28.0,4,76,23,8.44,126,60.31,0,0,6,0,7.0,0.0,Bowler,Kyle Abbott,South Africa,297583
105.0,-,-,-,-,-,-,-,-,105.0,14,2491,95,30.37,3808,65.41,0,16,240,2,108.0,45.0,Wicketkeeper batsman,Trisha Chetty,South Africa,276681
3.0,175,132,5,26.4,4.52,35,0,0,3.0,0,0,0,0,6,0,0,0,0,0,0.0,0.0,Allrounder,Neil Carter,South Africa,44493
121.0,29,31,1,31,6.41,29,0,0,121.0,19,3058,116*,32.53,4642,65.87,2,14,294,3,33.0,0.0,Top-order batsman,Mignon du Preez,South Africa,54646
134.0,192,189,2,94.5,5.9,96,0,0,134.0,18,5120,185,46.54,5783,88.53,11,32,459,62,71.0,0.0,Middle-order batsman,Faf du Plessis,South Africa,44828
194.0,3459,3082,68,45.32,5.34,50.8,1,0,194.0,40,5047,150*,37.38,5980,84.39,4,27,341,75,80.0,0.0,Batting allrounder,Jean-Paul Duminy,South Africa,44932
228.0,192,202,7,28.85,6.31,27.4,0,0,228.0,39,9577,176,53.5,9473,101.09,25,53,840,204,176.0,5.0,Wicketkeeper batsman,AB de Villiers,South Africa,44936
4.0,209,198,10,19.8,5.68,20.9,1,0,4.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0,Bowler,Marchant de Lange,South Africa,393279
106.0,-,-,-,-,-,-,-,-,106.0,5,4602,178,45.56,4803,95.81,14,21,537,65,149.0,8.0,Wicketkeeper batsman,Quinton de Kock,South Africa,379143
2.0,-,-,-,-,-,-,-,-,2.0,0,8,7,4,24,33.33,0,0,0,0,0.0,0.0,Top-order batsman,Henry Davids,South Africa,44752
33.0,1397,931,28,33.25,3.99,49.8,1,0,33.0,8,40,11*,10,92,43.47,0,0,4,0,10.0,0.0,Bowler,Moseline Daniels,South Africa,478278
2.0,102,121,1,121,7.11,102,0,0,2.0,1,8,5,8,6,133.33,0,0,1,0,1.0,0.0,Bowler,Junior Dala,South Africa,545467
8.0,96,67,2,33.5,4.18,48,0,0,8.0,1,104,42,17.33,177,58.75,0,0,6,0,4.0,0.0,Opening batsman,Dean Elgar,South Africa,230852
15.0,486,344,12,28.66,4.24,40.5,0,0,15.0,3,43,16*,8.6,79,54.43,0,0,4,0,3.0,0.0,Bowler,Yolani Fourie,South Africa,387270
18.0,42,47,1,47,6.71,42,0,0,18.0,1,455,102,26.76,591,76.98,1,2,43,5,11.0,0.0,Opening batsman,Reeza Hendricks,South Africa,269280
2.0,96,81,1,81,5.06,96,0,0,2.0,1,2,2*,-,8,25,0,0,0,0,1.0,0.0,Bowler,Beuran Hendricks,South Africa,379927
3.0,180,83,3,27.66,2.76,60,0,0,3.0,-,-,-,-,-,-,-,-,-,-,2.0,0.0,Bowler,Paul Harris,South Africa,45568
89.0,4339,2609,127,20.54,3.6,34.1,4,1,89.0,11,392,34,11.87,647,60.58,0,0,33,5,25.0,0.0,Bowler,Shabnim Ismail,South Africa,276997
31.0,6,17,0,-,17,-,0,0,31.0,3,843,124,32.42,1024,82.32,3,3,82,10,12.0,0.0,Top-order batsman,Colin Ingram,South Africa,45705
98.0,5085,3923,162,24.21,4.62,31.3,6,3,98.0,14,146,29,8.11,209,69.85,0,0,21,1,23.0,0.0,Bowler,Imran Tahir,South Africa,40618
10.0,318,308,8,38.5,5.81,39.7,0,0,10.0,3,74,19*,14.8,89,83.14,0,0,11,0,4.0,0.0,Allrounder,Wiaan Mulder,South Africa,698189
2.0,60,63,2,31.5,6.3,30,0,0,2.0,1,1,1*,-,1,100,0,0,0,0,0.0,0.0,Bowler,Victor Mpitsang,South Africa,46255
34.0,1512,1415,35,40.42,5.61,43.2,2,0,34.0,3,393,62,19.65,404,97.27,0,1,32,12,6.0,0.0,Bowling allrounder,Chris Morris,South Africa,439952
117.0,5760,4761,188,25.32,4.95,30.6,7,2,117.0,18,268,32*,9.24,354,75.7,0,0,24,7,31.0,0.0,Bowler,Morne Morkel,South Africa,46538
58.0,2073,1899,50,37.98,5.49,41.4,2,0,58.0,10,782,97,23.69,780,100.25,0,2,71,25,15.0,0.0,Bowling allrounder,Albie Morkel,South Africa,46248
2.0,-,-,-,-,-,-,-,-,2.0,0,31,25,15.5,33,93.93,0,0,5,1,0.0,0.0,Middle-order batsman,Christiaan Jonker,South Africa,222320
5.0,-,-,-,-,-,-,-,-,5.0,0,20,12,5,59,33.89,0,0,2,0,2.0,0.0,Wicketkeeper,Sinalo Jafta,South Africa,499254
120.0,-,-,-,-,-,-,-,-,120.0,31,2922,139,38.96,2897,100.86,5,12,219,82,59.0,0.0,Middle-order batsman,David Miller,South Africa,321777
171.0,7336,5751,192,29.95,4.7,38.2,1,6,171.0,50,3576,103*,41.1,3977,89.91,2,19,293,76,35.0,0.0,Allrounder,Lance Klusener,South Africa,45821
10.0,513,448,12,37.33,5.23,42.7,1,0,10.0,0,105,43,15,124,84.67,0,0,9,5,4.0,0.0,Bowler,Rory Kleinveldt,South Africa,45949
41.0,1427,1147,28,40.96,4.82,50.9,0,0,41.0,12,89,15,5.93,187,47.59,0,0,10,0,9.0,0.0,Bowler,Masabata Klaas,South Africa,364368
14.0,-,-,-,-,-,-,-,-,14.0,2,251,59,22.81,291,86.25,0,1,26,6,16.0,3.0,Wicketkeeper batsman,Heinrich Klaasen,South Africa,436757
9.0,402,269,9,29.88,4.01,44.6,1,0,9.0,2,35,22*,11.66,75,46.66,0,0,4,0,4.0,0.0,Allrounder,Odine Kirsten,South Africa,499354
54.0,2519,1736,62,28,4.13,40.6,0,0,54.0,10,79,15,4.38,183,43.16,0,0,6,0,18.0,0.0,Bowler,Ayabonga Khaka,South Africa,387261
18.0,48,56,2,28,7,24,0,0,18.0,1,503,67*,29.58,569,88.4,0,2,59,9,7.0,0.0,Opening batsman,Aiden Markram,South Africa,600498
99.0,4287,2628,109,24.11,3.67,39.3,3,0,99.0,22,1708,102*,26.68,2533,67.42,1,7,143,7,26.0,0.0,Allrounder,Marizanne Kapp,South Africa,351836
328.0,10750,8680,273,31.79,4.84,39.3,2,2,328.0,53,11579,139,44.36,15885,72.89,17,86,911,137,131.0,0.0,Allrounder,Jacques Kallis,South Africa,45789
7.0,132,81,4,20.25,3.68,33,0,0,7.0,2,3,2,3,8,37.5,0,0,0,0,1.0,0.0,Bowler,Zintle Mali,South Africa,593963
70.0,2333,1712,88,19.45,4.4,26.5,3,4,70.0,11,927,83,21.55,1508,61.47,0,7,82,6,32.0,0.0,Allrounder,Sune Luus,South Africa,487007
3.0,156,148,2,74,5.69,78,0,0,3.0,0,23,23,23,7,328.57,0,0,1,3,0.0,0.0,Bowler,Johann Louw,South Africa,46075
4.0,187,166,6,27.66,5.32,31.1,0,0,4.0,0,25,17,12.5,26,96.15,0,0,4,0,0.0,0.0,Bowler,Keshav Maharaj,South Africa,267724
54.0,2403,2102,77,27.29,5.24,31.2,5,0,54.0,15,485,71*,18.65,680,71.32,0,1,42,6,13.0,0.0,Allrounder,Ryan McLaren,South Africa,46393
4.0,-,-,-,-,-,-,-,-,4.0,0,94,39,23.5,199,47.23,0,0,8,0,0.0,0.0,Opening batsman,Gerhardus Liebenberg,South Africa,45984
73.0,119,93,3,31,4.68,39.6,0,0,73.0,4,2291,117,33.69,2661,86.09,2,16,283,63,40.0,4.0,Opening batsman,Lizelle Lee,South Africa,483484
72.0,3489,2962,100,29.62,5.09,34.8,1,2,72.0,10,73,12,6.63,124,58.87,0,0,8,0,11.0,0.0,Bowler,Charl Langeveldt,South Africa,45963
17.0,756,465,12,38.75,3.69,63,0,0,17.0,3,8,3*,2,30,26.66,0,0,0,0,4.0,0.0,Bowler,Raisibe Ntozakhe,South Africa,629578
4.0,189,150,8,18.75,4.76,23.6,0,0,4.0,0,8,8,8,18,44.44,0,0,0,0,2.0,0.0,Bowler,Anrich Nortje,South Africa,481979
18.0,828,736,34,21.64,5.33,24.3,2,0,18.0,5,40,19*,20,55,72.72,0,0,4,1,5.0,0.0,Bowler,Lungi Ngidi,South Africa,542023
2.0,114,124,3,41.33,6.52,38,0,0,2.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0,Bowler,Duanne Olivier,South Africa,486679
19.0,884,719,24,29.95,4.88,36.8,0,0,19.0,1,132,50,18.85,139,94.96,0,1,9,4,5.0,0.0,Bowler,Dwaine Pretorius,South Africa,327830
303.0,15712,9631,393,24.5,3.67,39.9,12,5,303.0,72,3519,130,26.45,4059,86.69,1,14,248,58,108.0,0.0,Allrounder,Shaun Pollock,South Africa,46774
30.0,1279,986,41,24.04,4.62,31.1,2,0,30.0,7,151,30*,12.58,213,70.89,0,0,14,0,6.0,0.0,Allrounder,Vernon Philander,South Africa,46945
43.0,1706,1600,54,29.62,5.62,31.5,3,0,43.0,12,416,69*,32,454,91.62,0,1,38,17,10.0,0.0,Bowler,Andile Phehlukwayo,South Africa,540316
21.0,1085,829,26,31.88,4.58,41.7,0,0,21.0,2,81,20,7.36,162,50,0,0,5,0,4.0,0.0,Bowler,Aaron Phangiso,South Africa,46942
79.0,3278,2680,75,35.73,4.9,43.7,3,0,79.0,14,556,68,20.59,688,80.81,0,1,51,5,28.0,0.0,Bowler,Robin Peterson,South Africa,46750
21.0,6,7,0,-,7,-,0,0,21.0,1,504,80,28,610,82.62,0,4,54,3,5.0,0.0,Batsman,Alviro Petersen,South Africa,46934
4.0,209,217,4,54.25,6.22,52.2,0,0,4.0,-,-,-,-,-,-,-,-,-,-,2.0,0.0,Bowler,Dane Paterson,South Africa,327947
65.0,2911,2738,94,29.12,5.64,30.9,3,2,65.0,14,508,56,21.16,648,78.39,0,1,39,8,12.0,0.0,Bowler,Wayne Parnell,South Africa,265564
7.0,-,-,-,-,-,-,-,-,7.0,0,55,28,13.75,80,68.75,0,0,8,0,9.0,0.0,Wicketkeeper batsman,Steve Palframan,South Africa,46724
125.0,6256,5087,196,25.95,4.87,31.9,4,3,125.0,12,365,60,9.35,562,64.94,0,1,35,9,28.0,0.0,Bowler,Dale Steyn,South Africa,47492
29.0,-,-,-,-,-,-,-,-,29.0,1,691,117,25.59,1125,61.42,1,4,73,1,7.0,0.0,Opening batsman,Andrie Steyn,South Africa,503123
36.0,45,44,1,44,5.86,45,0,0,36.0,3,1239,132,38.71,1313,94.36,3,7,131,22,22.0,0.0,Top-order batsman,Rilee Rossouw,South Africa,318845
6.0,252,167,10,16.7,3.97,25.2,1,0,6.0,1,71,51,23.66,112,63.39,0,1,3,1,4.0,0.0,Allrounder,Michael Rippon,South Africa,380956
197.0,1026,951,18,52.83,5.56,57,0,0,197.0,10,6989,141,37.98,8648,80.81,10,47,788,44,105.0,0.0,Opening batsman,Graeme Smith,South Africa,47270
66.0,3374,2802,106,26.43,4.98,31.8,6,1,66.0,10,201,26,14.35,263,76.42,0,0,16,4,19.0,0.0,Bowler,Kagiso Rabada,South Africa,550215
1.0,36,8,1,8,1.33,36,0,0,1.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0,Bowler,Mthokozisi Shezi,South Africa,230860
15.0,771,682,19,35.89,5.3,40.5,1,0,15.0,2,0,0*,0,2,0,0,0,0,0,5.0,0.0,Bowler,Tabraiz Shamsi,South Africa,379145
6.0,258,213,7,30.42,4.95,36.8,0,0,6.0,1,9,4*,4.5,18,50,0,0,0,0,0.0,0.0,Bowler,Tumi Sekhukhune,South Africa,939229
3.0,-,-,-,-,-,-,-,-,3.0,0,15,15,7.5,21,71.42,0,0,1,0,8.0,0.0,Wicketkeeper batsman,Faye Tunnicliffe,South Africa,939263
61.0,2964,2347,94,24.96,4.75,31.5,7,0,61.0,13,56,16*,7,109,51.37,0,0,7,1,9.0,0.0,Bowler,Lonwabo Tsotsobe,South Africa,47666
4.0,150,151,3,50.33,6.04,50,0,0,4.0,1,2,2*,-,3,66.66,0,0,0,0,0.0,0.0,Bowler,Thandi Tshabalala,South Africa,47663
71.0,1604,1068,32,33.37,3.99,50.1,0,0,71.0,10,1184,92,23.68,1210,97.85,0,8,101,44,18.0,0.0,Allrounder,Chloe Tryon,South Africa,453370
4.0,194,173,12,14.41,5.35,16.1,0,1,4.0,0,5,5,5,5,100,0,0,0,0,4.0,0.0,Bowler,Rusty Theron,South Africa,223642
17.0,-,-,-,-,-,-,-,-,17.0,1,425,82,26.56,617,68.88,0,4,48,4,10.0,1.0,Wicketkeeper batsman,Morne van Wyk,South Africa,47711
